x,y,TOTAL_RAIN,COOLING_DEGREE_DAYS_FLAG,LOCAL_MONTH,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,DIRECTION_MAX_GUST,COOLING_DEGREE_DAYS,STATION_NAME,LOCAL_DAY,ID,TOTAL_PRECIPITATION,LOCAL_DATE,PROVINCE_CODE,SNOW_ON_GROUND_FLAG,MEAN_TEMPERATURE,MIN_TEMPERATURE,TOTAL_SNOW_FLAG,DIRECTION_MAX_GUST_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY_FLAG,LOCAL_YEAR,MEAN_TEMPERATURE_FLAG,SNOW_ON_GROUND,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN_FLAG,TOTAL_SNOW,MIN_REL_HUMIDITY,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,MAX_REL_HUMIDITY
-114.01333333333334,51.1225,0,,4,,,58,,30,0,CALGARY INTL A,17,3031092.2019.4.17,0,2019-04-17 00:00:00,AB,,8.2,1.7,,,9.8,,,2019,,,,,0,16,14.7,,3031092,57
-114.01333333333334,51.1225,0,,4,,,42,,29,0,CALGARY INTL A,18,3031092.2019.4.18,0,2019-04-18 00:00:00,AB,,10.6,1.3,,,7.4,,,2019,,,,,0,23,19.8,,3031092,70
-114.01333333333334,51.1225,1,,4,,,52,,2,0,CALGARY INTL A,19,3031092.2019.4.19,1,2019-04-19 00:00:00,AB,,7.7,2.7,,,10.3,,,2019,,,,,0,42,12.6,,3031092,91
-114.01333333333334,51.1225,0,,4,,,,M,,0,CALGARY INTL A,20,3031092.2019.4.20,0,2019-04-20 00:00:00,AB,,5.8,0.5,T,M,12.2,,,2019,,,T,,0,34,11,,3031092,89
-114.01333333333334,51.1225,0,,4,,,46,,16,0,CALGARY INTL A,21,3031092.2019.4.21,0,2019-04-21 00:00:00,AB,,8,-0.6,,,10,,,2019,,,,,0,18,16.5,,3031092,67
-114.01333333333334,51.1225,0,,4,,,59,,27,0,CALGARY INTL A,22,3031092.2019.4.22,0,2019-04-22 00:00:00,AB,,9.7,-0.7,,,8.3,,,2019,,,,,0,19,20.1,,3031092,46
-114.01333333333334,51.1225,0,,4,,,54,,31,0,CALGARY INTL A,23,3031092.2019.4.23,0,2019-04-23 00:00:00,AB,,11.4,5.3,,,6.6,,,2019,,,,,0,17,17.4,,3031092,68
-114.01333333333334,51.1225,0,,4,,,59,,2,0,CALGARY INTL A,24,3031092.2019.4.24,0,2019-04-24 00:00:00,AB,,8.2,2,,,9.8,,,2019,,,,,0,25,14.3,,3031092,72
-114.01333333333334,51.1225,0,,4,,,41,,18,0,CALGARY INTL A,25,3031092.2019.4.25,0,2019-04-25 00:00:00,AB,,5.4,-1.8,,,12.6,,,2019,,,,,0,21,12.5,,3031092,47
-114.01333333333334,51.1225,,M,4,M,M,42,,13,,CALGARY INTL A,26,3031092.2019.4.26,,2019-04-26 00:00:00,AB,,,,,,,M,M,2019,M,,M,M,0,,,M,3031092,
-114.01333333333334,51.1225,0.2,,4,,,81,,2,0,CALGARY INTL A,27,3031092.2019.4.27,13.6,2019-04-27 00:00:00,AB,E,1.5,-2.6,,,16.5,,,2019,,3,,,13.4,69,5.5,,3031092,94
-114.01333333333334,51.1225,0,,4,,,46,,35,0,CALGARY INTL A,28,3031092.2019.4.28,0.8,2019-04-28 00:00:00,AB,,-1.1,-5,,,19.1,,,2019,,8,,,0.8,33,2.8,,3031092,93
-114.01333333333334,51.1225,0,,4,,,,M,,0,CALGARY INTL A,29,3031092.2019.4.29,0,2019-04-29 00:00:00,AB,,-0.3,-5,,M,18.3,,,2019,,4,,,0,32,4.5,,3031092,88
-114.01333333333334,51.1225,0,,4,,,54,,34,0,CALGARY INTL A,30,3031092.2019.4.30,0,2019-04-30 00:00:00,AB,T,-0.5,-4.2,T,,18.5,,,2019,,0,T,,0,46,3.3,,3031092,89
-114.01333333333334,51.1225,0,,5,,,35,,34,0,CALGARY INTL A,1,3031092.2019.5.1,0,2019-05-01 00:00:00,AB,T,2.3,-2.4,,,15.7,,,2019,,0,,,0,45,7,,3031092,86
-114.01333333333334,51.1225,4.6,,5,,,54,,1,0,CALGARY INTL A,2,3031092.2019.5.2,4.6,2019-05-02 00:00:00,AB,T,5.2,-0.5,T,,12.8,,,2019,,0,,,0,43,10.8,,3031092,88
-114.01333333333334,51.1225,0,,5,,,46,,35,0,CALGARY INTL A,3,3031092.2019.5.3,0,2019-05-03 00:00:00,AB,T,4.1,-0.4,T,,13.9,,,2019,,0,T,,0,58,8.5,,3031092,85
-114.01333333333334,51.1225,0.2,,5,,,32,,5,0,CALGARY INTL A,4,3031092.2019.5.4,5.5,2019-05-04 00:00:00,AB,T,-1.4,-2.5,,,19.4,,,2019,,0,,,5.7,79,-0.2,,3031092,93
-114.01333333333334,51.1225,0,,5,,,35,,16,0,CALGARY INTL A,5,3031092.2019.5.5,1.4,2019-05-05 00:00:00,AB,,-0.3,-3.4,,,18.3,,,2019,,5,,,1.6,73,2.8,,3031092,93
-114.01333333333334,51.1225,0,,5,,,,M,,0,CALGARY INTL A,6,3031092.2019.5.6,0,2019-05-06 00:00:00,AB,T,4.4,-3.7,,M,13.6,,,2019,,0,,,0,39,12.5,,3031092,91
-114.01333333333334,51.1225,6,,5,,,45,,1,0,CALGARY INTL A,7,3031092.2019.5.7,6,2019-05-07 00:00:00,AB,T,5.8,0.2,,,12.2,,,2019,,0,,,0,54,11.4,,3031092,90
-114.01333333333334,51.1225,1.8,,5,,,52,,5,0,CALGARY INTL A,8,3031092.2019.5.8,2.2,2019-05-08 00:00:00,AB,,7.3,2.2,,,10.7,,,2019,,,,,0.4,50,12.3,,3031092,93
-114.01333333333334,51.1225,0,,5,,,,M,17,0,CALGARY INTL A,9,3031092.2019.5.9,0,2019-05-09 00:00:00,AB,,9.6,1.7,,,8.4,,,2019,,,T,T,0,24,17.4,,3031092,86
-114.01333333333334,51.1225,0.6,,5,,,58,,34,0,CALGARY INTL A,10,3031092.2019.5.10,0.6,2019-05-10 00:00:00,AB,,13.2,7.1,,,4.8,,,2019,,,,,0,28,19.3,,3031092,57
-114.01333333333334,51.1225,0,,5,,,33,,18,0,CALGARY INTL A,11,3031092.2019.5.11,0,2019-05-11 00:00:00,AB,,12.2,0.7,,,5.8,,,2019,,,,,0,22,23.6,,3031092,74
-114.01333333333334,51.1225,0,,5,,,41,,4,0,CALGARY INTL A,12,3031092.2019.5.12,0,2019-05-12 00:00:00,AB,,16.5,11.5,,,1.5,,,2019,,,,,0,33,21.4,,3031092,53
-114.01333333333334,51.1225,0,,5,,,46,,35,0,CALGARY INTL A,13,3031092.2019.5.13,0,2019-05-13 00:00:00,AB,,12.4,5.6,,,5.6,,,2019,,,T,T,0,29,19.2,,3031092,72
-114.01333333333334,51.1225,0.4,,5,,,42,,21,0,CALGARY INTL A,14,3031092.2019.5.14,0.4,2019-05-14 00:00:00,AB,,14.3,8.3,,,3.7,,,2019,,,,,0,36,20.2,,3031092,80
-114.01333333333334,51.1225,0.4,,5,,,50,,7,0,CALGARY INTL A,15,3031092.2019.5.15,0.4,2019-05-15 00:00:00,AB,,12.8,8.1,,,5.2,,,2019,,,,,0,40,17.5,,3031092,87
-114.01333333333334,51.1225,1.6,,5,,,45,,15,0,CALGARY INTL A,16,3031092.2019.5.16,1.6,2019-05-16 00:00:00,AB,,7,5.7,,,11,,,2019,,,,,0,64,8.3,,3031092,89
-114.01333333333334,51.1225,10,,5,,,39,,14,0,CALGARY INTL A,17,3031092.2019.5.17,10,2019-05-17 00:00:00,AB,,5.1,2.7,,,12.9,,,2019,,,,,0,76,7.4,,3031092,92
-114.01333333333334,51.1225,2.8,,5,,,52,,14,0,CALGARY INTL A,18,3031092.2019.5.18,2.8,2019-05-18 00:00:00,AB,,4.4,2.1,,,13.6,,,2019,,,,,0,72,6.7,,3031092,93
-114.01333333333334,51.1225,0,,5,,,42,,18,0,CALGARY INTL A,19,3031092.2019.5.19,0,2019-05-19 00:00:00,AB,,6.7,2,,,11.3,,,2019,,,,,0,41,11.3,,3031092,93
-114.01333333333334,51.1225,0,,5,,,45,,16,0,CALGARY INTL A,20,3031092.2019.5.20,0,2019-05-20 00:00:00,AB,,4.1,-1.7,,,13.9,,,2019,,,,,0,44,9.9,,3031092,83
-114.01333333333334,51.1225,1.8,,5,,,,M,,0,CALGARY INTL A,21,3031092.2019.5.21,1.8,2019-05-21 00:00:00,AB,,5.8,4,,M,12.2,,,2019,,,,,0,63,7.6,,3031092,92
-114.01333333333334,51.1225,2,,5,,,,M,,0,CALGARY INTL A,22,3031092.2019.5.22,2,2019-05-22 00:00:00,AB,,10.6,3.2,,M,7.4,,,2019,,,,,0,29,17.9,,3031092,96
-114.01333333333334,51.1225,0,,5,,,39,,35,0,CALGARY INTL A,23,3031092.2019.5.23,0,2019-05-23 00:00:00,AB,,13,5.3,,,5,,,2019,,,,,0,24,20.7,,3031092,69
-114.01333333333334,51.1225,0,,5,,,52,,28,0,CALGARY INTL A,24,3031092.2019.5.24,0,2019-05-24 00:00:00,AB,,12.5,7.2,,,5.5,,,2019,,,T,T,0,49,17.7,,3031092,87
-114.01333333333334,51.1225,6.2,,5,,,65,,21,0,CALGARY INTL A,25,3031092.2019.5.25,6.2,2019-05-25 00:00:00,AB,,8.2,4.5,,,9.8,,,2019,,,,,0,55,11.9,,3031092,93
-114.01333333333334,51.1225,0,,5,,,35,,8,0,CALGARY INTL A,26,3031092.2019.5.26,0,2019-05-26 00:00:00,AB,,9.2,1.4,,,8.8,,,2019,,,,,0,32,16.9,,3031092,86
-114.01333333333334,51.1225,0,,5,,,35,,14,0,CALGARY INTL A,27,3031092.2019.5.27,0,2019-05-27 00:00:00,AB,,11.5,3.5,,,6.5,,,2019,,,,,0,30,19.5,,3031092,71
-114.01333333333334,51.1225,0,,5,,,,M,,0,CALGARY INTL A,28,3031092.2019.5.28,0,2019-05-28 00:00:00,AB,,14.1,6,,M,3.9,,,2019,,,,,0,14,22.1,,3031092,74
-114.01333333333334,51.1225,0,,5,,,,M,34,0,CALGARY INTL A,29,3031092.2019.5.29,0,2019-05-29 00:00:00,AB,,16.3,5.9,,,1.7,,,2019,,,,,0,21,26.7,,3031092,67
-114.01333333333334,51.1225,0,,5,,,48,,33,0,CALGARY INTL A,30,3031092.2019.5.30,0,2019-05-30 00:00:00,AB,,17.9,11.5,,,0.1,,,2019,,,,,0,27,24.3,,3031092,62
-114.01333333333334,51.1225,0,,5,,,33,,33,0,CALGARY INTL A,31,3031092.2019.5.31,0,2019-05-31 00:00:00,AB,,16,10,,,2,,,2019,,,,,0,36,21.9,,3031092,68
-114.01333333333334,51.1225,0,,6,,,32,,22,0,CALGARY INTL A,1,3031092.2019.6.1,0,2019-06-01 00:00:00,AB,,17.8,7.8,,,0.2,,,2019,,,,,0,21,27.7,,3031092,81
-114.01333333333334,51.1225,0,,6,,,42,,1,0.7,CALGARY INTL A,2,3031092.2019.6.2,0,2019-06-02 00:00:00,AB,,18.7,11,,,0,,,2019,,,,,0,26,26.3,,3031092,58
-114.01333333333334,51.1225,0,,6,,,72,,35,0.3,CALGARY INTL A,3,3031092.2019.6.3,0,2019-06-03 00:00:00,AB,,18.3,11.6,,,0,,,2019,,,,,0,33,24.9,,3031092,65
-114.01333333333334,51.1225,0,,6,,,61,,35,0,CALGARY INTL A,4,3031092.2019.6.4,0,2019-06-04 00:00:00,AB,,16,8.6,,,2,,,2019,,,,,0,15,23.4,,3031092,70
-114.01333333333334,51.1225,0,,6,,,46,,18,0,CALGARY INTL A,5,3031092.2019.6.5,0,2019-06-05 00:00:00,AB,,14.8,6.9,,,3.2,,,2019,,,,,0,19,22.7,,3031092,72
-114.01333333333334,51.1225,4.6,,6,,,45,,35,0,CALGARY INTL A,6,3031092.2019.6.6,4.6,2019-06-06 00:00:00,AB,,12.9,7.9,,,5.1,,,2019,,,,,0,46,17.8,,3031092,87
-114.01333333333334,51.1225,15.2,,6,,,65,,35,0,CALGARY INTL A,7,3031092.2019.6.7,15.2,2019-06-07 00:00:00,AB,,5.6,2.9,,,12.4,,,2019,,,,,0,75,8.3,,3031092,91
-114.01333333333334,51.1225,4.9,,6,,,58,,34,0,CALGARY INTL A,8,3031092.2019.6.8,4.9,2019-06-08 00:00:00,AB,,9.1,4.1,T,,8.9,,,2019,,,,,0,39,14.1,,3031092,86
-114.01333333333334,51.1225,0,,6,,,39,,6,0,CALGARY INTL A,9,3031092.2019.6.9,0,2019-06-09 00:00:00,AB,,11.3,2.9,,,6.7,,,2019,,,,,0,20,19.6,,3031092,88
-114.01333333333334,51.1225,0,,6,,,58,,1,0,CALGARY INTL A,10,3031092.2019.6.10,0,2019-06-10 00:00:00,AB,,13.2,6.8,,,4.8,,,2019,,,,,0,31,19.5,,3031092,81
-114.01333333333334,51.1225,0,,6,,,,M,11,0,CALGARY INTL A,11,3031092.2019.6.11,0,2019-06-11 00:00:00,AB,,14,6.6,,,4,,,2019,,,,,0,39,21.4,,3031092,80
-114.01333333333334,51.1225,0,,6,,,61,,21,0,CALGARY INTL A,12,3031092.2019.6.12,0,2019-06-12 00:00:00,AB,,17.2,9.1,,,0.8,,,2019,,,,,0,28,25.3,,3031092,77
-114.01333333333334,51.1225,3,,6,,,58,,2,2.8,CALGARY INTL A,13,3031092.2019.6.13,3,2019-06-13 00:00:00,AB,,20.8,13.6,,,0,,,2019,,,,,0,30,27.9,,3031092,80
-114.01333333333334,51.1225,2,,6,,,50,,34,0,CALGARY INTL A,14,3031092.2019.6.14,2,2019-06-14 00:00:00,AB,,15.9,12.2,,,2.1,,,2019,,,,,0,46,19.5,,3031092,87
-114.01333333333334,51.1225,0,M,6,M,M,39,,33,,CALGARY INTL A,15,3031092.2019.6.15,0,2019-06-15 00:00:00,AB,,,,,,,M,M,2019,M,,,,0,,,M,3031092,
-114.01333333333334,51.1225,1,,6,,,63,,33,0,CALGARY INTL A,16,3031092.2019.6.16,1,2019-06-16 00:00:00,AB,,15,7.7,,,3,,,2019,,,,,0,31,22.3,,3031092,92
-114.01333333333334,51.1225,4.1,M,6,M,,55,,16,,CALGARY INTL A,17,3031092.2019.6.17,4.1,2019-06-17 00:00:00,AB,,,,,,,M,,2019,M,,,,0,36,,M,3031092,86
-114.01333333333334,51.1225,0.6,M,6,M,,46,,34,,CALGARY INTL A,18,3031092.2019.6.18,0.6,2019-06-18 00:00:00,AB,,,,,,,M,,2019,M,,,,0,50,,M,3031092,80
-114.01333333333334,51.1225,10.6,M,6,M,,55,,35,,CALGARY INTL A,19,3031092.2019.6.19,10.6,2019-06-19 00:00:00,AB,,,,,,,M,,2019,M,,,,0,54,,M,3031092,93
-114.01333333333334,51.1225,6.6,,6,,,50,,32,0,CALGARY INTL A,20,3031092.2019.6.20,6.6,2019-06-20 00:00:00,AB,,8.9,5.7,,,9.1,,,2019,,,,,0,57,12,,3031092,93
-114.01333333333334,51.1225,53.8,,6,,,63,,34,0,CALGARY INTL A,21,3031092.2019.6.21,53.8,2019-06-21 00:00:00,AB,,8.7,5.3,,,9.3,,,2019,,,,,0,74,12.1,,3031092,97
-114.01333333333334,51.1225,0,,6,,,50,,1,0,CALGARY INTL A,22,3031092.2019.6.22,0,2019-06-22 00:00:00,AB,,14,7.9,,,4,,,2019,,,,,0,39,20.1,,3031092,85
-114.01333333333334,51.1225,4.4,,6,,,45,,34,0,CALGARY INTL A,23,3031092.2019.6.23,4.4,2019-06-23 00:00:00,AB,,14.2,10.3,,,3.8,,,2019,,,,,0,44,18.1,,3031092,87
-114.01333333333334,51.1225,0.8,,6,,,48,,35,0,CALGARY INTL A,24,3031092.2019.6.24,0.8,2019-06-24 00:00:00,AB,,13.9,8.9,,,4.1,,,2019,,,,,0,43,18.9,,3031092,81
-114.01333333333334,51.1225,0.8,,6,,,59,,32,0,CALGARY INTL A,25,3031092.2019.6.25,0.8,2019-06-25 00:00:00,AB,,13.5,9,,,4.5,,,2019,,,,,0,47,18,,3031092,83
-114.01333333333334,51.1225,0,,6,,,37,,17,0,CALGARY INTL A,26,3031092.2019.6.26,0,2019-06-26 00:00:00,AB,,15,8.4,,,3,,,2019,,,,,0,33,21.5,,3031092,78
-114.01333333333334,51.1225,21.8,,6,,,35,,9,0,CALGARY INTL A,27,3031092.2019.6.27,21.8,2019-06-27 00:00:00,AB,,12.6,8.9,,,5.4,,,2019,,,,,0,76,16.2,,3031092,94
-114.01333333333334,51.1225,0,,6,,,41,,24,0,CALGARY INTL A,28,3031092.2019.6.28,0,2019-06-28 00:00:00,AB,,13.8,5.6,,,4.2,,,2019,,,,,0,20,21.9,,3031092,93
-114.01333333333334,51.1225,0,,6,,,54,,28,0,CALGARY INTL A,29,3031092.2019.6.29,0,2019-06-29 00:00:00,AB,,14.1,7.2,,,3.9,,,2019,,,,,0,23,20.9,,3031092,78
-114.01333333333334,51.1225,0,,6,,,,M,17,0,CALGARY INTL A,30,3031092.2019.6.30,0,2019-06-30 00:00:00,AB,,15.4,9,,,2.6,,,2019,,,,,0,37,21.8,,3031092,77
-114.01333333333334,51.1225,0,,7,,,80,,36,0,CALGARY INTL A,1,3031092.2019.7.1,0,2019-07-01 00:00:00,AB,,17,8.9,,,1,,,2019,,,,,0,21,25.1,,3031092,86
-114.01333333333334,51.1225,2.4,,7,,,37,,31,0,CALGARY INTL A,2,3031092.2019.7.2,2.4,2019-07-02 00:00:00,AB,,12.6,7,,,5.4,,,2019,,,,,0,36,18.1,,3031092,93
-114.01333333333334,51.1225,1.4,,7,,,39,,4,0,CALGARY INTL A,3,3031092.2019.7.3,1.4,2019-07-03 00:00:00,AB,,12.9,7.6,,,5.1,,,2019,,,,,0,54,18.2,,3031092,90
-114.01333333333334,51.1225,24.2,,7,,,32,,3,0,CALGARY INTL A,4,3031092.2019.7.4,24.2,2019-07-04 00:00:00,AB,,10.1,8.8,,,7.9,,,2019,,,,,0,84,11.4,,3031092,96
-114.01333333333334,51.1225,3.9,,7,,,33,,13,0,CALGARY INTL A,5,3031092.2019.7.5,3.9,2019-07-05 00:00:00,AB,,11.4,8.4,,,6.6,,,2019,,,,,0,70,14.4,,3031092,94
-114.01333333333334,51.1225,3,M,7,M,M,58,,21,,CALGARY INTL A,6,3031092.2019.7.6,3,2019-07-06 00:00:00,AB,,,,,,,M,M,2019,M,,,,0,,,M,3031092,
-114.01333333333334,51.1225,2.6,,7,,,61,,21,0,CALGARY INTL A,7,3031092.2019.7.7,2.6,2019-07-07 00:00:00,AB,,15.2,9.6,,,2.8,,,2019,,,,,0,54,20.7,,3031092,89
-114.01333333333334,51.1225,0,,7,,,,M,35,0,CALGARY INTL A,8,3031092.2019.7.8,0,2019-07-08 00:00:00,AB,,14.8,10.4,,,3.2,,,2019,,,,,0,54,19.1,,3031092,85
-114.01333333333334,51.1225,0,,7,,,35,,16,0,CALGARY INTL A,9,3031092.2019.7.9,0,2019-07-09 00:00:00,AB,,16.2,10.8,,,1.8,,,2019,,,,,0,57,21.5,,3031092,90
-114.01333333333334,51.1225,0,,7,,,58,,11,0.8,CALGARY INTL A,10,3031092.2019.7.10,0,2019-07-10 00:00:00,AB,,18.8,11.9,,,0,,,2019,,,,,0,30,25.6,,3031092,92
-114.01333333333334,51.1225,0,,7,,,37,,30,0,CALGARY INTL A,11,3031092.2019.7.11,0,2019-07-11 00:00:00,AB,,17.6,12.2,,,0.4,,,2019,,,,,0,32,22.9,,3031092,96
-114.01333333333334,51.1225,0,,7,,,35,,12,0.5,CALGARY INTL A,12,3031092.2019.7.12,0,2019-07-12 00:00:00,AB,,18.5,11.7,,,0,,,2019,,,,,0,31,25.3,,3031092,84
-114.01333333333334,51.1225,0.4,,7,,,81,,34,0.9,CALGARY INTL A,13,3031092.2019.7.13,0.4,2019-07-13 00:00:00,AB,,18.9,13.1,,,0,,,2019,,,,,0,45,24.7,,3031092,84
-114.01333333333334,51.1225,2.6,,7,,,65,,30,0,CALGARY INTL A,14,3031092.2019.7.14,2.6,2019-07-14 00:00:00,AB,,16.9,10.6,,,1.1,,,2019,,,,,0,46,23.1,,3031092,84
-114.01333333333334,51.1225,0,,7,,,55,,21,0,CALGARY INTL A,15,3031092.2019.7.15,0,2019-07-15 00:00:00,AB,,15.6,9,,,2.4,,,2019,,,,,0,39,22.1,,3031092,79
-114.01333333333334,51.1225,21.5,,7,,,50,,31,0,CALGARY INTL A,16,3031092.2019.7.16,21.5,2019-07-16 00:00:00,AB,,15.6,11.5,,,2.4,,,2019,,,,,0,51,19.6,,3031092,96
-114.01333333333334,51.1225,7,,7,,,58,,23,0,CALGARY INTL A,17,3031092.2019.7.17,7,2019-07-17 00:00:00,AB,,15.8,8.7,,,2.2,,,2019,,,,,0,41,22.8,,3031092,88
-114.01333333333334,51.1225,0.8,,7,,,58,,33,0,CALGARY INTL A,18,3031092.2019.7.18,0.8,2019-07-18 00:00:00,AB,,14.5,9.3,,,3.5,,,2019,,,,,0,28,19.6,,3031092,79
-114.01333333333334,51.1225,2.4,,7,,,55,,29,0,CALGARY INTL A,19,3031092.2019.7.19,2.4,2019-07-19 00:00:00,AB,,11.5,7.7,,,6.5,,,2019,,,,,0,39,15.2,,3031092,87
-114.01333333333334,51.1225,8,,7,,,42,,32,0,CALGARY INTL A,20,3031092.2019.7.20,8,2019-07-20 00:00:00,AB,,14.5,10.2,,,3.5,,,2019,,,,,0,66,18.8,,3031092,92
-114.01333333333334,51.1225,0,,7,,,76,,15,0,CALGARY INTL A,21,3031092.2019.7.21,0,2019-07-21 00:00:00,AB,,14.9,7.6,,,3.1,,,2019,,,,,0,44,22.2,,3031092,95
-114.01333333333334,51.1225,0,,7,,,,M,17,0.1,CALGARY INTL A,22,3031092.2019.7.22,0,2019-07-22 00:00:00,AB,,18.1,10,,,0,,,2019,,,,,0,40,26.2,,3031092,88
-114.01333333333334,51.1225,1.2,,7,,,41,,4,4.3,CALGARY INTL A,23,3031092.2019.7.23,1.2,2019-07-23 00:00:00,AB,,22.3,14.1,,,0,,,2019,,,,,0,30,30.4,,3031092,86
-114.01333333333334,51.1225,2.1,,7,,,78,,27,0.7,CALGARY INTL A,24,3031092.2019.7.24,2.1,2019-07-24 00:00:00,AB,,18.7,13.7,,,0,,,2019,,,,,0,30,23.6,,3031092,69
-114.01333333333334,51.1225,0,,7,,,58,,28,2.2,CALGARY INTL A,25,3031092.2019.7.25,0,2019-07-25 00:00:00,AB,,20.2,14.3,,,0,,,2019,,,,,0,23,26.1,,3031092,43
-114.01333333333334,51.1225,0,,7,,,37,,15,0.7,CALGARY INTL A,26,3031092.2019.7.26,0,2019-07-26 00:00:00,AB,,18.7,9.4,,,0,,,2019,,,,,0,26,27.9,,3031092,68
-114.01333333333334,51.1225,0,,7,,,93,,30,3.9,CALGARY INTL A,27,3031092.2019.7.27,0,2019-07-27 00:00:00,AB,,21.9,15.4,,,0,,,2019,,,,,0,23,28.4,,3031092,61
-114.01333333333334,51.1225,0,,7,,,45,,34,0,CALGARY INTL A,28,3031092.2019.7.28,0,2019-07-28 00:00:00,AB,,17.4,12.8,,,0.6,,,2019,,,T,T,0,38,22,,3031092,71
-114.01333333333334,51.1225,0,,7,,,,M,3,0,CALGARY INTL A,29,3031092.2019.7.29,0,2019-07-29 00:00:00,AB,,16.6,9.8,,,1.4,,,2019,,,,,0,38,23.4,,3031092,82
-114.01333333333334,51.1225,0,,7,,,55,,34,0.4,CALGARY INTL A,30,3031092.2019.7.30,0,2019-07-30 00:00:00,AB,,18.4,10.9,,,0,,,2019,,,,,0,35,25.8,,3031092,85
-114.01333333333334,51.1225,0,,7,,,45,,16,0,CALGARY INTL A,31,3031092.2019.7.31,0,2019-07-31 00:00:00,AB,,18,10.5,,,0,,,2019,,,T,T,0,40,25.4,,3031092,85
-114.01333333333334,51.1225,0,,8,,,41,,33,1.5,CALGARY INTL A,1,3031092.2019.8.1,0,2019-08-01 00:00:00,AB,,19.5,12.6,,,0,,,2019,,,,,0,43,26.4,,3031092,91
-114.01333333333334,51.1225,0,,8,,,48,,20,3.2,CALGARY INTL A,2,3031092.2019.8.2,0,2019-08-02 00:00:00,AB,,21.2,12,,,0,,,2019,,,,,0,19,30.4,,3031092,85
-114.01333333333334,51.1225,0,,8,,,50,,35,1,CALGARY INTL A,3,3031092.2019.8.3,0,2019-08-03 00:00:00,AB,,19,13.7,,,0,,,2019,,,T,T,0,31,24.2,,3031092,72
-114.01333333333334,51.1225,0,,8,,,33,,29,0,CALGARY INTL A,4,3031092.2019.8.4,0,2019-08-04 00:00:00,AB,,17.3,10.3,,,0.7,,,2019,,,,,0,27,24.3,,3031092,80
-114.01333333333334,51.1225,0,,8,,,41,,34,0.5,CALGARY INTL A,5,3031092.2019.8.5,0,2019-08-05 00:00:00,AB,,18.5,10.3,,,0,,,2019,,,,,0,31,26.6,,3031092,78
-114.01333333333334,51.1225,4.9,,8,,,41,,3,0,CALGARY INTL A,6,3031092.2019.8.6,4.9,2019-08-06 00:00:00,AB,,16.5,12.3,,,1.5,,,2019,,,,,0,58,20.7,,3031092,93
-114.01333333333334,51.1225,1.6,,8,,,32,,17,0,CALGARY INTL A,7,3031092.2019.8.7,1.6,2019-08-07 00:00:00,AB,,17.2,11.1,,,0.8,,,2019,,,,,0,50,23.2,,3031092,94
-114.01333333333334,51.1225,0,,8,,,42,,29,2.7,CALGARY INTL A,8,3031092.2019.8.8,0,2019-08-08 00:00:00,AB,,20.7,12.5,,,0,,,2019,,,,,0,26,28.9,,3031092,92
-114.01333333333334,51.1225,1.2,,8,,,42,,35,0,CALGARY INTL A,9,3031092.2019.8.9,1.2,2019-08-09 00:00:00,AB,,14.6,10.7,,,3.4,,,2019,,,,,0,72,18.4,,3031092,95
-114.01333333333334,51.1225,1.2,,8,,,35,,14,0,CALGARY INTL A,10,3031092.2019.8.10,1.2,2019-08-10 00:00:00,AB,,12.1,10.1,,,5.9,,,2019,,,,,0,71,14.1,,3031092,95
-114.01333333333334,51.1225,1.2,,8,,,33,,15,0,CALGARY INTL A,11,3031092.2019.8.11,1.2,2019-08-11 00:00:00,AB,,13.6,10.1,,,4.4,,,2019,,,,,0,69,17.1,,3031092,96
-114.01333333333334,51.1225,2.4,,8,,,,M,,0,CALGARY INTL A,12,3031092.2019.8.12,2.4,2019-08-12 00:00:00,AB,,13.2,11.8,,M,4.8,,,2019,,,,,0,82,14.6,,3031092,95
-114.01333333333334,51.1225,9,,8,,,58,,30,0,CALGARY INTL A,13,3031092.2019.8.13,9,2019-08-13 00:00:00,AB,,16.4,11.7,,,1.6,,,2019,,,,,0,48,21.1,,3031092,95
-114.01333333333334,51.1225,3.6,,8,,,68,,3,0,CALGARY INTL A,14,3031092.2019.8.14,3.6,2019-08-14 00:00:00,AB,,16.8,11.1,,,1.2,,,2019,,,,,0,42,22.5,,3031092,93
-114.01333333333334,51.1225,0,,8,,,41,,26,0.4,CALGARY INTL A,15,3031092.2019.8.15,0,2019-08-15 00:00:00,AB,,18.4,11.9,,,0,,,2019,,,,,0,29,24.8,,3031092,79
-114.01333333333334,51.1225,11,,8,,,55,,34,0,CALGARY INTL A,16,3031092.2019.8.16,11,2019-08-16 00:00:00,AB,,14.1,8.8,,,3.9,,,2019,,,,,0,56,19.3,,3031092,94
-114.01333333333334,51.1225,0,,8,,,,M,20,0,CALGARY INTL A,17,3031092.2019.8.17,0,2019-08-17 00:00:00,AB,,12.3,6,,,5.7,,,2019,,,,,0,35,18.5,,3031092,83
