x,y,SNOW_ON_GROUND,LOCAL_DAY,MEAN_TEMPERATURE,COOLING_DEGREE_DAYS,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,ID,MEAN_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS,TOTAL_PRECIPITATION,STATION_NAME,PROVINCE_CODE,LOCAL_YEAR,MAX_REL_HUMIDITY,DIRECTION_MAX_GUST,LOCAL_DATE,SPEED_MAX_GUST,TOTAL_SNOW_FLAG,SNOW_ON_GROUND_FLAG,TOTAL_SNOW,SPEED_MAX_GUST_FLAG,MIN_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_RAIN_FLAG,HEATING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST_FLAG,TOTAL_PRECIPITATION_FLAG,CLIMATE_IDENTIFIER,LOCAL_MONTH,MAX_TEMPERATURE,MIN_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY_FLAG,TOTAL_RAIN
-113.60583583333333,53.306667222222224,,12,-3.7,0,,69,3012206.2012.2.12,,21.7,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-02-12 00:00:00,,M,,,M,-13,,M,,M,,3012206,2,5.7,,,,
-113.60583583333333,53.306667222222224,,13,-3.1,0,,70,3012206.2012.2.13,,21.1,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-02-13 00:00:00,,M,,,M,-9.1,,M,,M,,3012206,2,2.9,,,,
-113.60583583333333,53.306667222222224,,14,-6.7,0,,62,3012206.2012.2.14,,24.7,0,EDMONTON INTERNATIONAL CS,AB,2012,88,,2012-02-14 00:00:00,,M,,,M,-12.2,,M,,M,,3012206,2,-1.2,,,,
-113.60583583333333,53.306667222222224,,15,-4.8,0,,55,3012206.2012.2.15,,22.8,0,EDMONTON INTERNATIONAL CS,AB,2012,92,,2012-02-15 00:00:00,,M,,,M,-12,,M,,M,,3012206,2,2.4,,,,
-113.60583583333333,53.306667222222224,,16,-7.7,0,,59,3012206.2012.2.16,,25.7,0,EDMONTON INTERNATIONAL CS,AB,2012,98,,2012-02-16 00:00:00,,M,,,M,-16.3,,M,,M,,3012206,2,0.9,,,,
-113.60583583333333,53.306667222222224,,17,-2.8,0,,55,3012206.2012.2.17,,20.8,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-02-17 00:00:00,,M,,,M,-9.5,,M,,M,,3012206,2,3.9,,,,
-113.60583583333333,53.306667222222224,,18,-6.2,0,,77,3012206.2012.2.18,,24.2,0,EDMONTON INTERNATIONAL CS,AB,2012,94,,2012-02-18 00:00:00,,M,,,M,-10.3,,M,,M,,3012206,2,-2.1,,,,
-113.60583583333333,53.306667222222224,,19,-3.7,0,,,3012206.2012.2.19,,21.7,0,EDMONTON INTERNATIONAL CS,AB,2012,,,2012-02-19 00:00:00,,M,,,M,-6.9,,M,,M,,3012206,2,-0.4,,,,
-113.60583583333333,53.306667222222224,,20,-7.1,0,,60,3012206.2012.2.20,,25.1,0,EDMONTON INTERNATIONAL CS,AB,2012,99,,2012-02-20 00:00:00,,M,,,M,-12.5,,M,,M,,3012206,2,-1.6,,,,
-113.60583583333333,53.306667222222224,,21,-2.6,0,,58,3012206.2012.2.21,,20.6,0.7,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-02-21 00:00:00,,M,,,M,-9.8,,M,,M,,3012206,2,4.6,,,,
-113.60583583333333,53.306667222222224,,22,-2.3,0,,,3012206.2012.2.22,,20.3,0,EDMONTON INTERNATIONAL CS,AB,2012,,,2012-02-22 00:00:00,,M,,,M,-6.6,,M,,M,,3012206,2,2.1,,,,
-113.60583583333333,53.306667222222224,,23,-1.8,0,,76,3012206.2012.2.23,,19.8,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-02-23 00:00:00,,M,,,M,-4.2,,M,,M,,3012206,2,0.7,,,,
-113.60583583333333,53.306667222222224,,24,-6.2,0,,81,3012206.2012.2.24,,24.2,0.6,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-02-24 00:00:00,,M,,,M,-9.1,,M,,M,,3012206,2,-3.3,,,,
-113.60583583333333,53.306667222222224,4,25,-10.9,0,,91,3012206.2012.2.25,,28.9,1.4,EDMONTON INTERNATIONAL CS,AB,2012,99,,2012-02-25 00:00:00,,M,,,M,-13,,,,M,,3012206,2,-8.8,,,,0
-113.60583583333333,53.306667222222224,23,26,-19.7,0,,65,3012206.2012.2.26,,37.7,1.3,EDMONTON INTERNATIONAL CS,AB,2012,98,,2012-02-26 00:00:00,,M,,,M,-28.7,,M,,M,,3012206,2,-10.6,,,,
-113.60583583333333,53.306667222222224,20,27,-16.9,0,,73,3012206.2012.2.27,,34.9,0,EDMONTON INTERNATIONAL CS,AB,2012,97,,2012-02-27 00:00:00,,M,,,M,-26.4,,M,,M,,3012206,2,-7.3,,,,
-113.60583583333333,53.306667222222224,17,28,-14.4,0,,68,3012206.2012.2.28,,32.4,0,EDMONTON INTERNATIONAL CS,AB,2012,96,,2012-02-28 00:00:00,,M,,,M,-23,,M,,M,,3012206,2,-5.8,,,,
-113.60583583333333,53.306667222222224,15,29,-19.3,0,,83,3012206.2012.2.29,,37.3,0,EDMONTON INTERNATIONAL CS,AB,2012,99,,2012-02-29 00:00:00,,M,,,M,-27.7,,M,,M,,3012206,2,-10.8,,,,
-113.60583583333333,53.306667222222224,13,1,-18,0,,81,3012206.2012.3.1,,36,0,EDMONTON INTERNATIONAL CS,AB,2012,94,,2012-03-01 00:00:00,,M,,,M,-26.1,,M,,M,,3012206,3,-9.9,,,,
-113.60583583333333,53.306667222222224,12,2,-12.8,0,,67,3012206.2012.3.2,,30.8,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-03-02 00:00:00,,M,,,M,-25.9,,M,,M,,3012206,3,0.4,,,,
-113.60583583333333,53.306667222222224,12,3,-1.3,0,,82,3012206.2012.3.3,,19.3,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-03-03 00:00:00,,M,,,M,-5.3,,M,,M,,3012206,3,2.7,,,,
-113.60583583333333,53.306667222222224,9,4,-1.1,0,,,3012206.2012.3.4,,19.1,1.8,EDMONTON INTERNATIONAL CS,AB,2012,,,2012-03-04 00:00:00,,M,,,M,-4.2,,,,M,,3012206,3,2,,,,0
-113.60583583333333,53.306667222222224,14,5,-4.4,0,,,3012206.2012.3.5,,22.4,1.2,EDMONTON INTERNATIONAL CS,AB,2012,,,2012-03-05 00:00:00,,M,,,M,-6.3,,M,,M,,3012206,3,-2.5,,,,
-113.60583583333333,53.306667222222224,14,6,-11.7,0,,76,3012206.2012.3.6,,29.7,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-03-06 00:00:00,,M,,,M,-17.4,,M,,M,,3012206,3,-6,,,,
-113.60583583333333,53.306667222222224,12,7,-4.1,0,,65,3012206.2012.3.7,,22.1,0.6,EDMONTON INTERNATIONAL CS,AB,2012,91,,2012-03-07 00:00:00,,M,,,M,-9.1,,M,,M,,3012206,3,1,,,,
-113.60583583333333,53.306667222222224,11,8,-2,0,,76,3012206.2012.3.8,,20,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-03-08 00:00:00,,M,,,M,-7.5,,M,,M,,3012206,3,3.6,,,,
-113.60583583333333,53.306667222222224,10,9,3.6,0,,53,3012206.2012.3.9,,14.4,0,EDMONTON INTERNATIONAL CS,AB,2012,91,,2012-03-09 00:00:00,,M,,,M,-2.9,,M,,M,,3012206,3,10.1,,,,
-113.60583583333333,53.306667222222224,6,10,-0.2,0,,54,3012206.2012.3.10,,18.2,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-03-10 00:00:00,,M,,,M,-7.3,,M,,M,,3012206,3,7,,,,
-113.60583583333333,53.306667222222224,6,11,-3.7,0,,71,3012206.2012.3.11,,21.7,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-03-11 00:00:00,,M,,,M,-11.4,,M,,M,,3012206,3,4.1,,,,
-113.60583583333333,53.306667222222224,4,12,0.4,0,,55,3012206.2012.3.12,,17.6,0,EDMONTON INTERNATIONAL CS,AB,2012,91,,2012-03-12 00:00:00,,M,,,M,-3.8,,M,,M,,3012206,3,4.6,,,,
-113.60583583333333,53.306667222222224,4,13,0.5,0,,68,3012206.2012.3.13,,17.5,0,EDMONTON INTERNATIONAL CS,AB,2012,92,,2012-03-13 00:00:00,,M,,,M,-3.5,,M,,M,,3012206,3,4.4,,,,
-113.60583583333333,53.306667222222224,3,14,-2.4,0,,38,3012206.2012.3.14,,20.4,0,EDMONTON INTERNATIONAL CS,AB,2012,89,,2012-03-14 00:00:00,,M,,,M,-9,,M,,M,,3012206,3,4.2,,,,
-113.60583583333333,53.306667222222224,3,15,-3.2,0,,62,3012206.2012.3.15,,21.2,0,EDMONTON INTERNATIONAL CS,AB,2012,98,,2012-03-15 00:00:00,,M,,,M,-11.9,,M,,M,,3012206,3,5.5,,,,
-113.60583583333333,53.306667222222224,,16,1.5,0,,58,3012206.2012.3.16,,16.5,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-03-16 00:00:00,,M,,,M,-2.9,,M,,M,,3012206,3,5.9,,,,
-113.60583583333333,53.306667222222224,,17,-1.7,0,,,3012206.2012.3.17,,19.7,1.5,EDMONTON INTERNATIONAL CS,AB,2012,,,2012-03-17 00:00:00,,M,,,M,-7.2,,M,,M,,3012206,3,3.9,,,,
-113.60583583333333,53.306667222222224,,18,0.3,0,,,3012206.2012.3.18,,17.7,0,EDMONTON INTERNATIONAL CS,AB,2012,,,2012-03-18 00:00:00,,M,,,M,-3,,M,,M,,3012206,3,3.5,,,,
-113.60583583333333,53.306667222222224,,19,-3.4,0,,82,3012206.2012.3.19,,21.4,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-03-19 00:00:00,,M,,,M,-5.5,,M,,M,,3012206,3,-1.3,,,,
-113.60583583333333,53.306667222222224,,20,-4.3,0,,69,3012206.2012.3.20,,22.3,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-03-20 00:00:00,,M,,,M,-11.2,,M,,M,,3012206,3,2.7,,,,
-113.60583583333333,53.306667222222224,,21,-2.1,0,,39,3012206.2012.3.21,,20.1,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-03-21 00:00:00,,M,,,M,-9.6,,M,,M,,3012206,3,5.5,,,,
-113.60583583333333,53.306667222222224,,22,-3.2,0,,,3012206.2012.3.22,,21.2,0.8,EDMONTON INTERNATIONAL CS,AB,2012,,,2012-03-22 00:00:00,,M,,,M,-5.9,,,,M,,3012206,3,-0.4,,,,0
-113.60583583333333,53.306667222222224,5,23,-7.2,0,,86,3012206.2012.3.23,,25.2,0.7,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-03-23 00:00:00,,M,,,M,-9.9,,M,,M,,3012206,3,-4.5,,,,
-113.60583583333333,53.306667222222224,3,24,-8.6,0,,74,3012206.2012.3.24,,26.6,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-03-24 00:00:00,,M,,,M,-17.2,,M,,M,,3012206,3,0,,,,
-113.60583583333333,53.306667222222224,,25,-1.1,0,,91,3012206.2012.3.25,,19.1,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-03-25 00:00:00,,M,,,M,-5,,M,,M,,3012206,3,2.8,,,,
-113.60583583333333,53.306667222222224,,26,-1.6,0,,,3012206.2012.3.26,,19.6,0,EDMONTON INTERNATIONAL CS,AB,2012,,,2012-03-26 00:00:00,,M,,,M,-5,,M,,M,,3012206,3,1.9,,,,
-113.60583583333333,53.306667222222224,,27,2.1,0,,,3012206.2012.3.27,,15.9,0,EDMONTON INTERNATIONAL CS,AB,2012,,,2012-03-27 00:00:00,,M,,,M,-1.6,,M,,M,,3012206,3,5.7,,,,
-113.60583583333333,53.306667222222224,,28,4.7,0,,80,3012206.2012.3.28,,13.3,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-03-28 00:00:00,,M,,,M,0.4,,M,,M,,3012206,3,9,,,,
-113.60583583333333,53.306667222222224,,29,5.1,0,,,3012206.2012.3.29,,12.9,0,EDMONTON INTERNATIONAL CS,AB,2012,,,2012-03-29 00:00:00,,M,,,M,-1.9,,M,,M,,3012206,3,12,,,,
-113.60583583333333,53.306667222222224,,30,3.1,0,,43,3012206.2012.3.30,,14.9,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-03-30 00:00:00,,M,,,M,-3.7,,M,,M,,3012206,3,9.9,,,,
-113.60583583333333,53.306667222222224,,31,2.2,0,,41,3012206.2012.3.31,,15.8,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-03-31 00:00:00,,M,,,M,-5.9,,M,,M,,3012206,3,10.3,,,,
-113.60583583333333,53.306667222222224,,1,0.9,0,,,3012206.2012.4.1,,17.1,3.8,EDMONTON INTERNATIONAL CS,AB,2012,,,2012-04-01 00:00:00,,M,,,M,-2.2,,M,,M,,3012206,4,3.9,,,,
-113.60583583333333,53.306667222222224,,2,4,0,,33,3012206.2012.4.2,,14,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-04-02 00:00:00,,M,,,M,-3.1,,M,,M,,3012206,4,11.1,,,,
-113.60583583333333,53.306667222222224,,3,7.4,0,,36,3012206.2012.4.3,,10.6,0,EDMONTON INTERNATIONAL CS,AB,2012,79,,2012-04-03 00:00:00,,M,,,M,-0.3,,M,,M,,3012206,4,15.1,,,,
-113.60583583333333,53.306667222222224,,4,4.7,0,,35,3012206.2012.4.4,,13.3,0,EDMONTON INTERNATIONAL CS,AB,2012,78,,2012-04-04 00:00:00,,M,,,M,-0.2,,M,,M,,3012206,4,9.6,,,,
-113.60583583333333,53.306667222222224,3,5,0.8,0,,,3012206.2012.4.5,,17.2,1.3,EDMONTON INTERNATIONAL CS,AB,2012,,,2012-04-05 00:00:00,,M,,,M,-3.3,,,,M,,3012206,4,4.9,,,,0
-113.60583583333333,53.306667222222224,,6,-1.2,0,,,3012206.2012.4.6,,19.2,0,EDMONTON INTERNATIONAL CS,AB,2012,,,2012-04-06 00:00:00,,M,,,M,-8.9,,M,,M,,3012206,4,6.6,,,,
-113.60583583333333,53.306667222222224,,7,0.3,0,,38,3012206.2012.4.7,,17.7,0,EDMONTON INTERNATIONAL CS,AB,2012,99,,2012-04-07 00:00:00,,M,,,M,-8.3,,M,,M,,3012206,4,8.9,,,,
-113.60583583333333,53.306667222222224,,8,-1,0,,42,3012206.2012.4.8,,19,0,EDMONTON INTERNATIONAL CS,AB,2012,94,,2012-04-08 00:00:00,,M,,,M,-7.3,,M,,M,,3012206,4,5.4,,,,
-113.60583583333333,53.306667222222224,,9,-0.6,0,,37,3012206.2012.4.9,,18.6,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-04-09 00:00:00,,M,,,M,-9.9,,M,,M,,3012206,4,8.7,,,,
-113.60583583333333,53.306667222222224,,10,4.9,0,,32,3012206.2012.4.10,,13.1,0,EDMONTON INTERNATIONAL CS,AB,2012,67,,2012-04-10 00:00:00,,M,,,M,-3.4,,M,,M,,3012206,4,13.1,,,,
-113.60583583333333,53.306667222222224,,11,9,0,,30,3012206.2012.4.11,,9,0,EDMONTON INTERNATIONAL CS,AB,2012,68,,2012-04-11 00:00:00,,M,,,M,1.6,,M,,M,,3012206,4,16.3,,,,
-113.60583583333333,53.306667222222224,,12,4.8,0,,52,3012206.2012.4.12,,13.2,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-04-12 00:00:00,,M,,,M,-1.1,,M,,M,,3012206,4,10.6,,,,
-113.60583583333333,53.306667222222224,,13,2.5,0,,,3012206.2012.4.13,,15.5,15.2,EDMONTON INTERNATIONAL CS,AB,2012,,,2012-04-13 00:00:00,,M,,,M,0.3,,M,,M,,3012206,4,4.7,,,,
-113.60583583333333,53.306667222222224,,14,-1.6,0,,,3012206.2012.4.14,,19.6,1.9,EDMONTON INTERNATIONAL CS,AB,2012,,,2012-04-14 00:00:00,,M,,,M,-3.5,,,,M,,3012206,4,0.3,,,,0
-113.60583583333333,53.306667222222224,1,15,-2.7,0,,73,3012206.2012.4.15,,20.7,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-04-15 00:00:00,,M,,,M,-5,,M,,M,,3012206,4,-0.3,,,,
-113.60583583333333,53.306667222222224,,16,0.5,0,,50,3012206.2012.4.16,,17.5,0.6,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-04-16 00:00:00,,M,,,M,-8.7,,M,,M,,3012206,4,9.6,,,,
-113.60583583333333,53.306667222222224,,17,-0.3,0,,53,3012206.2012.4.17,,18.3,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-04-17 00:00:00,,M,,,M,-5.5,,M,,M,,3012206,4,4.9,,,,
-113.60583583333333,53.306667222222224,,18,0.7,0,,70,3012206.2012.4.18,,17.3,0,EDMONTON INTERNATIONAL CS,AB,2012,99,,2012-04-18 00:00:00,,M,,,M,-5.3,,M,,M,,3012206,4,6.6,,,,
-113.60583583333333,53.306667222222224,,19,5.4,0,,47,3012206.2012.4.19,,12.6,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-04-19 00:00:00,,M,,,M,-1.8,,M,,M,,3012206,4,12.5,,,,
-113.60583583333333,53.306667222222224,,20,7.1,0,,48,3012206.2012.4.20,,10.9,1.6,EDMONTON INTERNATIONAL CS,AB,2012,99,,2012-04-20 00:00:00,,M,,,M,0.6,,M,,M,,3012206,4,13.6,,,,
-113.60583583333333,53.306667222222224,,21,5.2,0,,23,3012206.2012.4.21,,12.8,0,EDMONTON INTERNATIONAL CS,AB,2012,91,,2012-04-21 00:00:00,,M,,,M,-5,,M,,M,,3012206,4,15.3,,,,
-113.60583583333333,53.306667222222224,,22,9.2,0,,23,3012206.2012.4.22,,8.8,0,EDMONTON INTERNATIONAL CS,AB,2012,86,,2012-04-22 00:00:00,,M,,,M,-1.1,,M,,M,,3012206,4,19.4,,,,
-113.60583583333333,53.306667222222224,,23,9.6,0,,28,3012206.2012.4.23,,8.4,0,EDMONTON INTERNATIONAL CS,AB,2012,99,,2012-04-23 00:00:00,,M,,,M,-2.2,,M,,M,,3012206,4,21.4,,,,
-113.60583583333333,53.306667222222224,,24,6,0,,60,3012206.2012.4.24,,12,5.2,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-04-24 00:00:00,,M,,,M,0.3,,M,,M,,3012206,4,11.6,,,,
-113.60583583333333,53.306667222222224,,25,5,0,,,3012206.2012.4.25,,13,0,EDMONTON INTERNATIONAL CS,AB,2012,,,2012-04-25 00:00:00,,M,,,M,2.4,,M,,M,,3012206,4,7.6,,,,
-113.60583583333333,53.306667222222224,,26,4.4,0,,69,3012206.2012.4.26,,13.6,5.3,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-04-26 00:00:00,,M,,,M,0.4,,M,,M,,3012206,4,8.3,,,,
-113.60583583333333,53.306667222222224,,27,3,0,,,3012206.2012.4.27,,15,9.1,EDMONTON INTERNATIONAL CS,AB,2012,,,2012-04-27 00:00:00,,M,,,M,0,,M,,M,,3012206,4,6,,,,
-113.60583583333333,53.306667222222224,,28,7.4,0,,,3012206.2012.4.28,,10.6,0.7,EDMONTON INTERNATIONAL CS,AB,2012,,,2012-04-28 00:00:00,,M,,,M,-1.2,,M,,M,,3012206,4,15.9,,,,
-113.60583583333333,53.306667222222224,,29,8.6,0,,48,3012206.2012.4.29,,9.4,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-04-29 00:00:00,,M,,,M,2.7,,M,,M,,3012206,4,14.5,,,,
-113.60583583333333,53.306667222222224,,30,7.9,0,,44,3012206.2012.4.30,,10.1,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-04-30 00:00:00,,M,,,M,0.2,,M,,M,,3012206,4,15.6,,,,
-113.60583583333333,53.306667222222224,,1,9.2,0,,37,3012206.2012.5.1,,8.8,0.2,EDMONTON INTERNATIONAL CS,AB,2012,92,,2012-05-01 00:00:00,,M,,,M,4,,M,,M,,3012206,5,14.4,,,,
-113.60583583333333,53.306667222222224,,2,4.4,0,,,3012206.2012.5.2,,13.6,0,EDMONTON INTERNATIONAL CS,AB,2012,,,2012-05-02 00:00:00,,M,,,M,-3,,M,,M,,3012206,5,11.8,,,,
-113.60583583333333,53.306667222222224,,3,6.2,0,,,3012206.2012.5.3,,11.8,3.2,EDMONTON INTERNATIONAL CS,AB,2012,,,2012-05-03 00:00:00,,M,,,M,0.6,,M,,M,,3012206,5,11.7,,,,
-113.60583583333333,53.306667222222224,,4,9.4,0,,,3012206.2012.5.4,,8.6,0.4,EDMONTON INTERNATIONAL CS,AB,2012,,,2012-05-04 00:00:00,,M,,,M,2.4,,M,,M,,3012206,5,16.4,,,,
-113.60583583333333,53.306667222222224,,5,6.9,0,,46,3012206.2012.5.5,,11.1,0.2,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-05-05 00:00:00,,M,,,M,1.9,,M,,M,,3012206,5,11.9,,,,
-113.60583583333333,53.306667222222224,,6,7.8,0,,29,3012206.2012.5.6,,10.2,0,EDMONTON INTERNATIONAL CS,AB,2012,73,,2012-05-06 00:00:00,,M,,,M,-0.2,,M,,M,,3012206,5,15.7,,,,
-113.60583583333333,53.306667222222224,,7,8.5,0,,25,3012206.2012.5.7,,9.5,0,EDMONTON INTERNATIONAL CS,AB,2012,92,,2012-05-07 00:00:00,,M,,,M,-3.7,,M,,M,,3012206,5,20.7,,,,
-113.60583583333333,53.306667222222224,,8,14.7,0,,25,3012206.2012.5.8,,3.3,0,EDMONTON INTERNATIONAL CS,AB,2012,81,,2012-05-08 00:00:00,,M,,,M,4.7,,M,,M,,3012206,5,24.6,,,,
-113.60583583333333,53.306667222222224,,9,8.4,0,,40,3012206.2012.5.9,,9.6,0,EDMONTON INTERNATIONAL CS,AB,2012,80,,2012-05-09 00:00:00,,M,,,M,1.6,,M,,M,,3012206,5,15.1,,,,
-113.60583583333333,53.306667222222224,,10,3.4,0,,27,3012206.2012.5.10,,14.6,0,EDMONTON INTERNATIONAL CS,AB,2012,75,,2012-05-10 00:00:00,,M,,,M,-3.7,,M,,M,,3012206,5,10.5,,,,
-113.60583583333333,53.306667222222224,,11,8.7,0,,24,3012206.2012.5.11,,9.3,0,EDMONTON INTERNATIONAL CS,AB,2012,60,,2012-05-11 00:00:00,,M,,,M,0.1,,M,,M,,3012206,5,17.2,,,,
-113.60583583333333,53.306667222222224,,12,11.1,0,,21,3012206.2012.5.12,,6.9,0,EDMONTON INTERNATIONAL CS,AB,2012,72,,2012-05-12 00:00:00,,M,,,M,-0.3,,M,,M,,3012206,5,22.4,,,,
-113.60583583333333,53.306667222222224,,13,13.6,0,,16,3012206.2012.5.13,,4.4,0,EDMONTON INTERNATIONAL CS,AB,2012,70,,2012-05-13 00:00:00,,M,,,M,1.2,,M,,M,,3012206,5,26,,,,
-113.60583583333333,53.306667222222224,,14,10.9,0,,19,3012206.2012.5.14,,7.1,0,EDMONTON INTERNATIONAL CS,AB,2012,67,,2012-05-14 00:00:00,,M,,,M,2.1,,M,,M,,3012206,5,19.7,,,,
-113.60583583333333,53.306667222222224,,15,17.2,0,,25,3012206.2012.5.15,,0.8,0,EDMONTON INTERNATIONAL CS,AB,2012,52,,2012-05-15 00:00:00,,M,,,M,9.2,,M,,M,,3012206,5,25.2,,,,
-113.60583583333333,53.306667222222224,,16,12,0,,28,3012206.2012.5.16,,6,1.4,EDMONTON INTERNATIONAL CS,AB,2012,94,,2012-05-16 00:00:00,,M,,,M,3.1,,M,,M,,3012206,5,20.8,,,,
-113.60583583333333,53.306667222222224,,17,7.8,0,,26,3012206.2012.5.17,,10.2,0,EDMONTON INTERNATIONAL CS,AB,2012,94,,2012-05-17 00:00:00,,M,,,M,3.6,,M,,M,,3012206,5,12,,,,
-113.60583583333333,53.306667222222224,,18,6.4,0,,,3012206.2012.5.18,,11.6,3,EDMONTON INTERNATIONAL CS,AB,2012,,,2012-05-18 00:00:00,,M,,,M,0,,M,,M,,3012206,5,12.8,,,,
-113.60583583333333,53.306667222222224,,19,6.4,0,,31,3012206.2012.5.19,,11.6,0.4,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-05-19 00:00:00,,M,,,M,-0.7,,M,,M,,3012206,5,13.4,,,,
-113.60583583333333,53.306667222222224,,20,8.7,0,,26,3012206.2012.5.20,,9.3,0,EDMONTON INTERNATIONAL CS,AB,2012,86,,2012-05-20 00:00:00,,M,,,M,-2.2,,M,,M,,3012206,5,19.6,,,,
-113.60583583333333,53.306667222222224,,21,14.5,0,,31,3012206.2012.5.21,,3.5,0,EDMONTON INTERNATIONAL CS,AB,2012,82,,2012-05-21 00:00:00,,M,,,M,7.2,,M,,M,,3012206,5,21.8,,,,
-113.60583583333333,53.306667222222224,,22,10.9,0,,73,3012206.2012.5.22,,7.1,8.2,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-05-22 00:00:00,,M,,,M,7,,M,,M,,3012206,5,14.8,,,,
-113.60583583333333,53.306667222222224,,23,6.2,0,,,3012206.2012.5.23,,11.8,16.8,EDMONTON INTERNATIONAL CS,AB,2012,,,2012-05-23 00:00:00,,M,,,M,5.2,,M,,M,,3012206,5,7.1,,,,
-113.60583583333333,53.306667222222224,,24,8.5,0,,,3012206.2012.5.24,,9.5,0.4,EDMONTON INTERNATIONAL CS,AB,2012,,,2012-05-24 00:00:00,,M,,,M,3,,M,,M,,3012206,5,14,,,,
-113.60583583333333,53.306667222222224,,25,10.1,0,,35,3012206.2012.5.25,,7.9,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-05-25 00:00:00,,M,,,M,2.4,,M,,M,,3012206,5,17.7,,,,
-113.60583583333333,53.306667222222224,,26,9.6,0,,30,3012206.2012.5.26,,8.4,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-05-26 00:00:00,,M,,,M,-0.3,,M,,M,,3012206,5,19.4,,,,
-113.60583583333333,53.306667222222224,,27,9.6,0,,29,3012206.2012.5.27,,8.4,0,EDMONTON INTERNATIONAL CS,AB,2012,98,,2012-05-27 00:00:00,,M,,,M,0.9,,M,,M,,3012206,5,18.3,,,,
-113.60583583333333,53.306667222222224,,28,10,0,,30,3012206.2012.5.28,,8,0,EDMONTON INTERNATIONAL CS,AB,2012,94,,2012-05-28 00:00:00,,M,,,M,0.4,,M,,M,,3012206,5,19.5,,,,
-113.60583583333333,53.306667222222224,,29,11.8,0,,43,3012206.2012.5.29,,6.2,0.2,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-05-29 00:00:00,,M,,,M,3.1,,M,,M,,3012206,5,20.4,,,,
-113.60583583333333,53.306667222222224,,30,10.6,0,,,3012206.2012.5.30,,7.4,0,EDMONTON INTERNATIONAL CS,AB,2012,,,2012-05-30 00:00:00,,M,,,M,2.2,,M,,M,,3012206,5,19,,,,
-113.60583583333333,53.306667222222224,,31,13.4,0,,35,3012206.2012.5.31,,4.6,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-05-31 00:00:00,,M,,,M,5.4,,M,,M,,3012206,5,21.4,,,,
-113.60583583333333,53.306667222222224,,1,13.1,0,,28,3012206.2012.6.1,,4.9,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-06-01 00:00:00,,M,,,M,3.1,,M,,M,,3012206,6,23,,,,
-113.60583583333333,53.306667222222224,,2,11.7,0,,57,3012206.2012.6.2,,6.3,0,EDMONTON INTERNATIONAL CS,AB,2012,100,,2012-06-02 00:00:00,,M,,,M,3.4,,M,,M,,3012206,6,19.9,,,,
