x,y,CLIMATE_IDENTIFIER,MIN_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,MIN_TEMPERATURE,TOTAL_PRECIPITATION,DIRECTION_MAX_GUST,SNOW_ON_GROUND,MAX_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,PROVINCE_CODE,LOCAL_DAY,DIRECTION_MAX_GUST_FLAG,TOTAL_SNOW_FLAG,LOCAL_DATE,TOTAL_SNOW,HEATING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE,MAX_REL_HUMIDITY,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE,TOTAL_RAIN,COOLING_DEGREE_DAYS,MEAN_TEMPERATURE_FLAG,TOTAL_RAIN_FLAG,ID,LOCAL_YEAR,HEATING_DEGREE_DAYS,MIN_REL_HUMIDITY,STATION_NAME,LOCAL_MONTH,MAX_TEMPERATURE_FLAG
-79.39611111111111,43.6275,6158359,,,-6.9,0,27,,,,56,,ON,4,,M,2017-02-04 00:00:00,,,0.2,,,,-3.4,,0,,M,6158359.2017.2.4,2017,21.4,,TORONTO CITY CENTRE,2,
-79.39611111111111,43.6275,6158359,,,-2.4,0,23,,,,54,,ON,5,,M,2017-02-05 00:00:00,,,1.3,,,,-0.6,,0,,M,6158359.2017.2.5,2017,18.6,,TORONTO CITY CENTRE,2,
-79.39611111111111,43.6275,6158359,,,-3.6,0,23,,,,33,,ON,6,,M,2017-02-06 00:00:00,,,1.9,,,,-0.9,,0,,M,6158359.2017.2.6,2017,18.9,,TORONTO CITY CENTRE,2,
-79.39611111111111,43.6275,6158359,,,-0.8,16,7,,,,70,,ON,7,,M,2017-02-07 00:00:00,,,5,,,,2.1,,0,,M,6158359.2017.2.7,2017,15.9,,TORONTO CITY CENTRE,2,
-79.39611111111111,43.6275,6158359,,,-6.9,0,29,,,,61,,ON,8,,M,2017-02-08 00:00:00,,,4.8,,,,-1.1,,0,,M,6158359.2017.2.8,2017,19.1,,TORONTO CITY CENTRE,2,
-79.39611111111111,43.6275,6158359,,,-10.8,0,27,,,,50,,ON,9,,M,2017-02-09 00:00:00,,,-3.8,,,,-7.3,,0,,M,6158359.2017.2.9,2017,25.3,,TORONTO CITY CENTRE,2,
-79.39611111111111,43.6275,6158359,,,-6.4,1.1,26,,,,52,,ON,10,,M,2017-02-10 00:00:00,,,0.4,,,,-3,,0,,M,6158359.2017.2.10,2017,21,,TORONTO CITY CENTRE,2,
-79.39611111111111,43.6275,6158359,,,-1.4,0,7,,,,41,,ON,11,,M,2017-02-11 00:00:00,,,4,,,,1.3,,0,,M,6158359.2017.2.11,2017,16.7,,TORONTO CITY CENTRE,2,
-79.39611111111111,43.6275,6158359,,,-3.1,0,24,,,,44,,ON,14,,M,2017-02-14 00:00:00,,,4.4,,,,0.7,,0,,M,6158359.2017.2.14,2017,17.3,,TORONTO CITY CENTRE,2,
-79.39611111111111,43.6275,6158359,,,-4.9,0,28,,,,46,,ON,15,,M,2017-02-15 00:00:00,,,2.3,,,,-1.3,,0,,M,6158359.2017.2.15,2017,19.3,,TORONTO CITY CENTRE,2,
-79.39611111111111,43.6275,6158359,,,-8.8,0,30,,,,48,,ON,16,,M,2017-02-16 00:00:00,,,-1.8,,,,-5.3,,0,,M,6158359.2017.2.16,2017,23.3,,TORONTO CITY CENTRE,2,
-79.39611111111111,43.6275,6158359,,,-6,0,0,,,,0,,ON,17,,M,2017-02-17 00:00:00,,,1.3,,,,-2.4,,0,,M,6158359.2017.2.17,2017,20.4,,TORONTO CITY CENTRE,2,
-79.39611111111111,43.6275,6158359,,,-1.6,0,26,,,,54,,ON,18,,M,2017-02-18 00:00:00,,,12.9,,,,5.7,,0,,M,6158359.2017.2.18,2017,12.3,,TORONTO CITY CENTRE,2,
-79.39611111111111,43.6275,6158359,,,2.4,0,27,,,,46,,ON,19,,M,2017-02-19 00:00:00,,,12.9,,,,7.7,,0,,M,6158359.2017.2.19,2017,10.3,,TORONTO CITY CENTRE,2,
-79.39611111111111,43.6275,6158359,,,1,0,9,,,,50,,ON,20,,M,2017-02-20 00:00:00,,,4.2,,,,2.6,,0,,M,6158359.2017.2.20,2017,15.4,,TORONTO CITY CENTRE,2,
-79.39611111111111,43.6275,6158359,,,1.8,2.4,8,,,,48,,ON,21,,M,2017-02-21 00:00:00,,,4.7,,,,3.3,,0,,M,6158359.2017.2.21,2017,14.7,,TORONTO CITY CENTRE,2,
-79.39611111111111,43.6275,6158359,,,3.2,0,0,,,,0,,ON,22,,M,2017-02-22 00:00:00,,,7.4,,,,5.3,,0,,M,6158359.2017.2.22,2017,12.7,,TORONTO CITY CENTRE,2,
-79.39611111111111,43.6275,6158359,,,4.9,0,26,,,,52,,ON,23,,M,2017-02-23 00:00:00,,,18.5,,,,11.7,,0,,M,6158359.2017.2.23,2017,6.3,,TORONTO CITY CENTRE,2,
-79.39611111111111,43.6275,6158359,,,3,2.7,6,,,,54,,ON,24,,M,2017-02-24 00:00:00,,,5.5,,,,4.3,,0,,M,6158359.2017.2.24,2017,13.7,,TORONTO CITY CENTRE,2,
-79.39611111111111,43.6275,6158359,,,-1.4,7.6,29,,,,72,,ON,25,,M,2017-02-25 00:00:00,,,8.6,,,,3.6,,0,,M,6158359.2017.2.25,2017,14.4,,TORONTO CITY CENTRE,2,
-79.39611111111111,43.6275,6158359,,,2.5,0,30,,,,43,,ON,27,,M,2017-02-27 00:00:00,,,10.1,,,,6.3,,0,,M,6158359.2017.2.27,2017,11.7,,TORONTO CITY CENTRE,2,
-79.39611111111111,43.6275,6158359,,,1.9,2.2,7,,,,37,,ON,28,,M,2017-02-28 00:00:00,,,10,,,,6,,0,,M,6158359.2017.2.28,2017,12,,TORONTO CITY CENTRE,2,
-79.39611111111111,43.6275,6158359,,,-2.2,18,25,,,,80,,ON,1,,M,2017-03-01 00:00:00,,,9.9,,,,3.9,,0,,M,6158359.2017.3.1,2017,14.1,,TORONTO CITY CENTRE,3,
-79.39611111111111,43.6275,6158359,,,-8.2,0,32,,,,63,,ON,3,,M,2017-03-03 00:00:00,,,-4.2,,,,-6.2,,0,,M,6158359.2017.3.3,2017,24.2,,TORONTO CITY CENTRE,3,
-79.39611111111111,43.6275,6158359,,,-11.5,0,36,,,,39,,ON,4,,M,2017-03-04 00:00:00,,,-6.1,,,,-8.8,,0,,M,6158359.2017.3.4,2017,26.8,,TORONTO CITY CENTRE,3,
-79.39611111111111,43.6275,6158359,,,-9.9,0,8,,,,43,,ON,5,,M,2017-03-05 00:00:00,,,-0.1,,,,-5,,0,,M,6158359.2017.3.5,2017,23,,TORONTO CITY CENTRE,3,
-79.39611111111111,43.6275,6158359,,,4.9,9.1,27,,,,48,,ON,7,,M,2017-03-07 00:00:00,,,10,,,,7.5,,0,,M,6158359.2017.3.7,2017,10.5,,TORONTO CITY CENTRE,3,
-79.39611111111111,43.6275,6158359,,,-1,0,29,,,,72,,ON,9,,M,2017-03-09 00:00:00,,,4.1,,,,1.6,,0,,M,6158359.2017.3.9,2017,16.4,,TORONTO CITY CENTRE,3,
-79.39611111111111,43.6275,6158359,,,-9.4,0,30,,,,78,,ON,10,,M,2017-03-10 00:00:00,,,-0.2,,,,-4.8,,0,,M,6158359.2017.3.10,2017,22.8,,TORONTO CITY CENTRE,3,
-79.39611111111111,43.6275,6158359,,,-12.2,0,31,,,,57,,ON,11,,M,2017-03-11 00:00:00,,,-5.2,,,,-8.7,,0,,M,6158359.2017.3.11,2017,26.7,,TORONTO CITY CENTRE,3,
-79.39611111111111,43.6275,6158359,,,-12.3,0,27,,,,43,,ON,12,,M,2017-03-12 00:00:00,,,-3.7,,,,-8,,0,,M,6158359.2017.3.12,2017,26,,TORONTO CITY CENTRE,3,
-79.39611111111111,43.6275,6158359,,,-9.7,0,5,,,,48,,ON,13,,M,2017-03-13 00:00:00,,,-5.2,,,,-7.5,,0,,M,6158359.2017.3.13,2017,25.5,,TORONTO CITY CENTRE,3,
-79.39611111111111,43.6275,6158359,,,-9.9,0,32,,,,63,,ON,14,,M,2017-03-14 00:00:00,,,-7,,,,-8.5,,0,,M,6158359.2017.3.14,2017,26.5,,TORONTO CITY CENTRE,3,
-79.39611111111111,43.6275,6158359,,,-9.1,0,29,,,,69,,ON,15,,M,2017-03-15 00:00:00,,,-2.7,,,,-5.9,,0,,M,6158359.2017.3.15,2017,23.9,,TORONTO CITY CENTRE,3,
-79.39611111111111,43.6275,6158359,,,-6.1,0,28,,,,52,,ON,16,,M,2017-03-16 00:00:00,,,2.9,,,,-1.6,,0,,M,6158359.2017.3.16,2017,19.6,,TORONTO CITY CENTRE,3,
-79.39611111111111,43.6275,6158359,,,-4,0,0,,,,0,,ON,17,,M,2017-03-17 00:00:00,,,4.6,,,,0.3,,0,,M,6158359.2017.3.17,2017,17.7,,TORONTO CITY CENTRE,3,
-79.39611111111111,43.6275,6158359,,,0.7,0,0,,,,0,,ON,20,,M,2017-03-20 00:00:00,,,5,,,,2.9,,0,,M,6158359.2017.3.20,2017,15.1,,TORONTO CITY CENTRE,3,
-79.39611111111111,43.6275,6158359,,,-2.4,0,31,,,,74,,ON,21,,M,2017-03-21 00:00:00,,,13,,,,5.3,,0,,M,6158359.2017.3.21,2017,12.7,,TORONTO CITY CENTRE,3,
-79.39611111111111,43.6275,6158359,,,-8,0,32,,,,59,,ON,22,,M,2017-03-22 00:00:00,,,-1.5,,,,-4.8,,0,,M,6158359.2017.3.22,2017,22.8,,TORONTO CITY CENTRE,3,
-79.39611111111111,43.6275,6158359,,,-6.8,0,9,,,,32,,ON,23,,M,2017-03-23 00:00:00,,,2.2,,,,-2.3,,0,,M,6158359.2017.3.23,2017,20.3,,TORONTO CITY CENTRE,3,
-79.39611111111111,43.6275,6158359,,,1.5,7.8,8,,,,35,,ON,24,,M,2017-03-24 00:00:00,,,10.8,,,,6.2,,0,,M,6158359.2017.3.24,2017,11.8,,TORONTO CITY CENTRE,3,
-79.39611111111111,43.6275,6158359,,,1.9,7.2,7,,,,59,,ON,25,,M,2017-03-25 00:00:00,,,4.8,,,,3.4,,0,,M,6158359.2017.3.25,2017,14.6,,TORONTO CITY CENTRE,3,
-79.39611111111111,43.6275,6158359,,,1.6,2.5,7,,,,63,,ON,26,,M,2017-03-26 00:00:00,,,5.8,,,,3.7,,0,,M,6158359.2017.3.26,2017,14.3,,TORONTO CITY CENTRE,3,
-79.39611111111111,43.6275,6158359,,,5.1,3,0,,,,0,,ON,27,,M,2017-03-27 00:00:00,,,12.7,,,,8.9,,0,,M,6158359.2017.3.27,2017,9.1,,TORONTO CITY CENTRE,3,
-79.39611111111111,43.6275,6158359,,,2.3,0,5,,,,32,,ON,29,,M,2017-03-29 00:00:00,,,7.7,,,,5,,0,,M,6158359.2017.3.29,2017,13,,TORONTO CITY CENTRE,3,
-79.39611111111111,43.6275,6158359,,,0.7,9,6,,,,83,,ON,30,,M,2017-03-30 00:00:00,,,3.5,,,,2.1,,0,,M,6158359.2017.3.30,2017,15.9,,TORONTO CITY CENTRE,3,
-79.39611111111111,43.6275,6158359,,,2.3,10.9,8,,,,63,,ON,31,,M,2017-03-31 00:00:00,,,4.2,,,,3.3,,0,,M,6158359.2017.3.31,2017,14.7,,TORONTO CITY CENTRE,3,
-79.39611111111111,43.6275,6158359,,,2.4,0,30,,,,35,,ON,1,,M,2017-04-01 00:00:00,,,11.4,,,,6.9,,0,,M,6158359.2017.4.1,2017,11.1,,TORONTO CITY CENTRE,4,
-79.39611111111111,43.6275,6158359,,,2.6,0,28,,,,39,,ON,2,,M,2017-04-02 00:00:00,,,16.1,,,,9.4,,0,,M,6158359.2017.4.2,2017,8.6,,TORONTO CITY CENTRE,4,
-79.39611111111111,43.6275,6158359,,,5.1,7.8,6,,,,65,,ON,3,,M,2017-04-03 00:00:00,,,8.8,,,,7,,0,,M,6158359.2017.4.3,2017,11,,TORONTO CITY CENTRE,4,
-79.39611111111111,43.6275,6158359,,,5.1,0,6,,,,74,,ON,5,,M,2017-04-05 00:00:00,,,8,,,,6.6,,0,,M,6158359.2017.4.5,2017,11.4,,TORONTO CITY CENTRE,4,
-79.39611111111111,43.6275,6158359,,,0.4,0.8,30,,,,74,,ON,7,,M,2017-04-07 00:00:00,,,5.9,,,,3.2,,0,,M,6158359.2017.4.7,2017,14.8,,TORONTO CITY CENTRE,4,
-79.39611111111111,43.6275,6158359,,,1.3,0,31,,,,39,,ON,8,,M,2017-04-08 00:00:00,,,10.1,,,,5.7,,0,,M,6158359.2017.4.8,2017,12.3,,TORONTO CITY CENTRE,4,
-79.39611111111111,43.6275,6158359,,,2.5,0,20,,,,33,,ON,9,,M,2017-04-09 00:00:00,,,14.1,,,,8.3,,0,,M,6158359.2017.4.9,2017,9.7,,TORONTO CITY CENTRE,4,
-79.39611111111111,43.6275,6158359,,,7.3,2.2,24,,,,76,,ON,10,,M,2017-04-10 00:00:00,,,18.2,,,,12.8,,0,,M,6158359.2017.4.10,2017,5.2,,TORONTO CITY CENTRE,4,
-79.39611111111111,43.6275,6158359,,,3.4,0,25,,,,48,,ON,12,,M,2017-04-12 00:00:00,,,9.3,,,,6.4,,0,,M,6158359.2017.4.12,2017,11.6,,TORONTO CITY CENTRE,4,
-79.39611111111111,43.6275,6158359,,,2.3,0,20,,,,32,,ON,13,,M,2017-04-13 00:00:00,,,10,,,,6.2,,0,,M,6158359.2017.4.13,2017,11.8,,TORONTO CITY CENTRE,4,
-79.39611111111111,43.6275,6158359,,,5.4,0,6,,,,32,,ON,14,,M,2017-04-14 00:00:00,,,11.9,,,,8.7,,0,,M,6158359.2017.4.14,2017,9.3,,TORONTO CITY CENTRE,4,
-79.39611111111111,43.6275,6158359,,,4.7,4,7,,,,32,,ON,15,,M,2017-04-15 00:00:00,,,11.4,,,,8.1,,0,,M,6158359.2017.4.15,2017,9.9,,TORONTO CITY CENTRE,4,
-79.39611111111111,43.6275,6158359,,,9.2,1,25,,,,69,,ON,16,,M,2017-04-16 00:00:00,,,21.5,,,,15.4,,0,,M,6158359.2017.4.16,2017,2.6,,TORONTO CITY CENTRE,4,
-79.39611111111111,43.6275,6158359,,,3,0,32,,,,39,,ON,17,,M,2017-04-17 00:00:00,,,12.6,,,,7.8,,0,,M,6158359.2017.4.17,2017,10.2,,TORONTO CITY CENTRE,4,
-79.39611111111111,43.6275,6158359,,,1.9,0,6,,,,50,,ON,18,,M,2017-04-18 00:00:00,,,6.5,,,,4.2,,0,,M,6158359.2017.4.18,2017,13.8,,TORONTO CITY CENTRE,4,
-79.39611111111111,43.6275,6158359,,,5.8,0,27,,,,57,,ON,21,,M,2017-04-21 00:00:00,,,13,,,,9.4,,0,,M,6158359.2017.4.21,2017,8.6,,TORONTO CITY CENTRE,4,
-79.39611111111111,43.6275,6158359,,,5.4,0,32,,,,43,,ON,22,,M,2017-04-22 00:00:00,,,12.2,,,,8.8,,0,,M,6158359.2017.4.22,2017,9.2,,TORONTO CITY CENTRE,4,
-79.39611111111111,43.6275,6158359,,,3.8,0,19,,,,41,,ON,23,,M,2017-04-23 00:00:00,,,14.9,,,,9.4,,0,,M,6158359.2017.4.23,2017,8.6,,TORONTO CITY CENTRE,4,
-79.39611111111111,43.6275,6158359,,,5.9,0,8,,,,44,,ON,24,,M,2017-04-24 00:00:00,,,10.3,,,,8.1,,0,,M,6158359.2017.4.24,2017,9.9,,TORONTO CITY CENTRE,4,
-79.39611111111111,43.6275,6158359,,,5.3,6.3,6,,,,56,,ON,25,,M,2017-04-25 00:00:00,,,10.1,,,,7.7,,0,,M,6158359.2017.4.25,2017,10.3,,TORONTO CITY CENTRE,4,
-79.39611111111111,43.6275,6158359,,,8.6,0,6,,,,37,,ON,26,,M,2017-04-26 00:00:00,,,14.2,,,,11.4,,0,,M,6158359.2017.4.26,2017,6.6,,TORONTO CITY CENTRE,4,
-79.39611111111111,43.6275,6158359,,,8.9,7.8,23,,,,72,,ON,27,,M,2017-04-27 00:00:00,,,17.6,,,,13.3,,0,,M,6158359.2017.4.27,2017,4.7,,TORONTO CITY CENTRE,4,
-79.39611111111111,43.6275,6158359,,,8.3,0,21,,,,37,,ON,28,,M,2017-04-28 00:00:00,,,13.4,,,,10.9,,0,,M,6158359.2017.4.28,2017,7.1,,TORONTO CITY CENTRE,4,
-79.39611111111111,43.6275,6158359,,,4.5,16.9,7,,,,69,,ON,30,,M,2017-04-30 00:00:00,,,9,,,,6.8,,0,,M,6158359.2017.4.30,2017,11.2,,TORONTO CITY CENTRE,4,
-79.39611111111111,43.6275,6158359,,,5.2,22.4,6,,,,48,,ON,1,,M,2017-05-01 00:00:00,,,11.9,,,,8.6,,0,,M,6158359.2017.5.1,2017,9.4,,TORONTO CITY CENTRE,5,
-79.39611111111111,43.6275,6158359,,,6.7,26.5,6,,,,61,,ON,5,,M,2017-05-05 00:00:00,,,10.4,,,,8.6,,0,,M,6158359.2017.5.5,2017,9.4,,TORONTO CITY CENTRE,5,
-79.39611111111111,43.6275,6158359,,,3.9,0,27,,,,56,,ON,8,,M,2017-05-08 00:00:00,,,11.7,,,,7.8,,0,,M,6158359.2017.5.8,2017,10.2,,TORONTO CITY CENTRE,5,
-79.39611111111111,43.6275,6158359,,,5.7,0,0,,,,0,,ON,9,,M,2017-05-09 00:00:00,,,9.4,,,,7.6,,0,,M,6158359.2017.5.9,2017,10.4,,TORONTO CITY CENTRE,5,
-79.39611111111111,43.6275,6158359,,,5.3,0,0,,,,0,,ON,10,,M,2017-05-10 00:00:00,,,9.2,,,,7.3,,0,,M,6158359.2017.5.10,2017,10.7,,TORONTO CITY CENTRE,5,
-79.39611111111111,43.6275,6158359,,,7.1,0,8,,,,50,,ON,11,,M,2017-05-11 00:00:00,,,12.5,,,,9.8,,0,,M,6158359.2017.5.11,2017,8.2,,TORONTO CITY CENTRE,5,
-79.39611111111111,43.6275,6158359,,,6.7,0,0,,,,0,,ON,12,,M,2017-05-12 00:00:00,,,11,,,,8.9,,0,,M,6158359.2017.5.12,2017,9.1,,TORONTO CITY CENTRE,5,
-79.39611111111111,43.6275,6158359,,,8.3,1,0,,,,0,,ON,13,,M,2017-05-13 00:00:00,,,13.2,,,,10.8,,0,,M,6158359.2017.5.13,2017,7.2,,TORONTO CITY CENTRE,5,
-79.39611111111111,43.6275,6158359,,,7,0.8,30,,,,59,,ON,14,,M,2017-05-14 00:00:00,,,17.3,,,,12.2,,0,,M,6158359.2017.5.14,2017,5.8,,TORONTO CITY CENTRE,5,
-79.39611111111111,43.6275,6158359,,,8.5,0,32,,,,43,,ON,15,,M,2017-05-15 00:00:00,,,19.8,,,,14.2,,0,,M,6158359.2017.5.15,2017,3.8,,TORONTO CITY CENTRE,5,
-79.39611111111111,43.6275,6158359,,,14.8,0,24,,,,65,,ON,18,,M,2017-05-18 00:00:00,,,25.9,,,,20.4,,2.4,,M,6158359.2017.5.18,2017,0,,TORONTO CITY CENTRE,5,
-79.39611111111111,43.6275,6158359,,,9.6,0,30,,,,50,,ON,19,,M,2017-05-19 00:00:00,,,19,,,,14.3,,0,,M,6158359.2017.5.19,2017,3.7,,TORONTO CITY CENTRE,5,
-79.39611111111111,43.6275,6158359,,,8.7,0,8,,,,52,,ON,20,,M,2017-05-20 00:00:00,,,12.6,,,,10.7,,0,,M,6158359.2017.5.20,2017,7.3,,TORONTO CITY CENTRE,5,
-79.39611111111111,43.6275,6158359,,,9.3,11.9,6,,,,48,,ON,21,,M,2017-05-21 00:00:00,,,12.3,,,,10.8,,0,,M,6158359.2017.5.21,2017,7.2,,TORONTO CITY CENTRE,5,
-79.39611111111111,43.6275,6158359,,,8.7,0,27,,,,39,,ON,22,,M,2017-05-22 00:00:00,,,17.1,,,,12.9,,0,,M,6158359.2017.5.22,2017,5.1,,TORONTO CITY CENTRE,5,
-79.39611111111111,43.6275,6158359,,,7.8,0,0,,,,0,,ON,23,,M,2017-05-23 00:00:00,,,18.6,,,,13.2,,0,,M,6158359.2017.5.23,2017,4.8,,TORONTO CITY CENTRE,5,
-79.39611111111111,43.6275,6158359,,,9.7,55.6,5,,,,65,,ON,25,,M,2017-05-25 00:00:00,,,13.5,,,,11.6,,0,,M,6158359.2017.5.25,2017,6.4,,TORONTO CITY CENTRE,5,
-79.39611111111111,43.6275,6158359,,,11.1,0,0,,,,0,,ON,27,,M,2017-05-27 00:00:00,,,16.8,,,,14,,0,,M,6158359.2017.5.27,2017,4,,TORONTO CITY CENTRE,5,
-79.39611111111111,43.6275,6158359,,,11.1,0,7,,,,37,,ON,28,,M,2017-05-28 00:00:00,,,17.1,,,,14.1,,0,,M,6158359.2017.5.28,2017,3.9,,TORONTO CITY CENTRE,5,
-79.39611111111111,43.6275,6158359,,,13,8.3,31,,,,54,,ON,30,,M,2017-05-30 00:00:00,,,20,,,,16.5,,0,,M,6158359.2017.5.30,2017,1.5,,TORONTO CITY CENTRE,5,
-79.39611111111111,43.6275,6158359,,,11.7,1.6,20,,,,54,,ON,31,,M,2017-05-31 00:00:00,,,22.5,,,,17.1,,0,,M,6158359.2017.5.31,2017,0.9,,TORONTO CITY CENTRE,5,
-79.39611111111111,43.6275,6158359,,,10.4,0,27,,,,50,,ON,1,,M,2017-06-01 00:00:00,,,18.2,,,,14.3,,0,,M,6158359.2017.6.1,2017,3.7,,TORONTO CITY CENTRE,6,
-79.39611111111111,43.6275,6158359,,,9.6,0,30,,,,41,,ON,2,,M,2017-06-02 00:00:00,,,19.2,,,,14.4,,0,,M,6158359.2017.6.2,2017,3.6,,TORONTO CITY CENTRE,6,
-79.39611111111111,43.6275,6158359,,,12,0,35,,,,39,,ON,3,,M,2017-06-03 00:00:00,,,20,,,,16,,0,,M,6158359.2017.6.3,2017,2,,TORONTO CITY CENTRE,6,
-79.39611111111111,43.6275,6158359,,,11.8,6.9,6,,,,46,,ON,4,,M,2017-06-04 00:00:00,,,14.3,,,,13.1,,0,,M,6158359.2017.6.4,2017,4.9,,TORONTO CITY CENTRE,6,
-79.39611111111111,43.6275,6158359,,,10.8,0,0,,,,0,,ON,7,,M,2017-06-07 00:00:00,,,16.6,,,,13.7,,0,,M,6158359.2017.6.7,2017,4.3,,TORONTO CITY CENTRE,6,
-79.39611111111111,43.6275,6158359,,,11.4,0,0,,,,0,,ON,8,,M,2017-06-08 00:00:00,,,23.1,,,,17.3,,0,,M,6158359.2017.6.8,2017,0.7,,TORONTO CITY CENTRE,6,
-79.39611111111111,43.6275,6158359,,,14.2,0,26,,,,35,,ON,9,,M,2017-06-09 00:00:00,,,24.8,,,,19.5,,1.5,,M,6158359.2017.6.9,2017,0,,TORONTO CITY CENTRE,6,
-79.39611111111111,43.6275,6158359,,,14.6,0,17,,,,33,,ON,10,,M,2017-06-10 00:00:00,,,24.8,,,,19.7,,1.7,,M,6158359.2017.6.10,2017,0,,TORONTO CITY CENTRE,6,
-79.39611111111111,43.6275,6158359,,,16.1,0,20,,,,41,,ON,11,,M,2017-06-11 00:00:00,,,22.6,,,,19.4,,1.4,,M,6158359.2017.6.11,2017,0,,TORONTO CITY CENTRE,6,
-79.39611111111111,43.6275,6158359,,,15.9,0,20,,,,37,,ON,12,,M,2017-06-12 00:00:00,,,23.5,,,,19.7,,1.7,,M,6158359.2017.6.12,2017,0,,TORONTO CITY CENTRE,6,
-79.39611111111111,43.6275,6158359,,,15.9,0,1,,,,57,,ON,13,,M,2017-06-13 00:00:00,,,24.7,,,,20.3,,2.3,,M,6158359.2017.6.13,2017,0,,TORONTO CITY CENTRE,6,
-79.39611111111111,43.6275,6158359,,,14.9,0,6,,,,46,,ON,15,,M,2017-06-15 00:00:00,,,18.1,,,,16.5,,0,,M,6158359.2017.6.15,2017,1.5,,TORONTO CITY CENTRE,6,
-79.39611111111111,43.6275,6158359,,,17.3,0,0,,,,0,,ON,17,,M,2017-06-17 00:00:00,,,23.4,,,,20.4,,2.4,,M,6158359.2017.6.17,2017,0,,TORONTO CITY CENTRE,6,
-79.39611111111111,43.6275,6158359,,,17.7,1.4,21,,,,48,,ON,18,,M,2017-06-18 00:00:00,,,24,,,,20.9,,2.9,,M,6158359.2017.6.18,2017,0,,TORONTO CITY CENTRE,6,
-79.39611111111111,43.6275,6158359,,,11.9,11.7,29,,,,52,,ON,20,,M,2017-06-20 00:00:00,,,23.8,,,,17.9,,0,,M,6158359.2017.6.20,2017,0.1,,TORONTO CITY CENTRE,6,
-79.39611111111111,43.6275,6158359,,,12.9,10.9,0,,,,0,,ON,22,,M,2017-06-22 00:00:00,,,21.2,,,,17.1,,0,,M,6158359.2017.6.22,2017,0.9,,TORONTO CITY CENTRE,6,
-79.39611111111111,43.6275,6158359,,,16.8,28.6,22,,,,37,,ON,23,,M,2017-06-23 00:00:00,,,24.5,,,,20.7,,2.7,,M,6158359.2017.6.23,2017,0,,TORONTO CITY CENTRE,6,
-79.39611111111111,43.6275,6158359,,,13.1,0,27,,,,48,,ON,24,,M,2017-06-24 00:00:00,,,24.7,,,,18.9,,0.9,,M,6158359.2017.6.24,2017,0,,TORONTO CITY CENTRE,6,
-79.39611111111111,43.6275,6158359,,,12.3,2,23,,,,67,,ON,25,,M,2017-06-25 00:00:00,,,21.3,,,,16.8,,0,,M,6158359.2017.6.25,2017,1.2,,TORONTO CITY CENTRE,6,
-79.39611111111111,43.6275,6158359,,,11.2,2,27,,,,41,,ON,27,,M,2017-06-27 00:00:00,,,21.2,,,,16.2,,0,,M,6158359.2017.6.27,2017,1.8,,TORONTO CITY CENTRE,6,
-79.39611111111111,43.6275,6158359,,,13.5,4.4,8,,,,32,,ON,29,,M,2017-06-29 00:00:00,,,22.9,,,,18.2,,0.2,,M,6158359.2017.6.29,2017,0,,TORONTO CITY CENTRE,6,
-79.39611111111111,43.6275,6158359,,,14.9,8.9,20,,,,35,,ON,30,,M,2017-06-30 00:00:00,,,21.6,,,,18.3,,0.3,,M,6158359.2017.6.30,2017,0,,TORONTO CITY CENTRE,6,
-79.39611111111111,43.6275,6158359,,,14.8,4.5,20,,,,37,,ON,1,,M,2017-07-01 00:00:00,,,21.3,,,,18.1,,0.1,,M,6158359.2017.7.1,2017,0,,TORONTO CITY CENTRE,7,
-79.39611111111111,43.6275,6158359,,,12.9,0,27,,,,43,,ON,2,,M,2017-07-02 00:00:00,,,27.4,,,,20.2,,2.2,,M,6158359.2017.7.2,2017,0,,TORONTO CITY CENTRE,7,
-79.39611111111111,43.6275,6158359,,,14.1,0,0,,,,0,,ON,3,,M,2017-07-03 00:00:00,,,23,,,,18.6,,0.6,,M,6158359.2017.7.3,2017,0,,TORONTO CITY CENTRE,7,
-79.39611111111111,43.6275,6158359,,,16.6,0,0,,,,0,,ON,4,,M,2017-07-04 00:00:00,,,24.6,,,,20.6,,2.6,,M,6158359.2017.7.4,2017,0,,TORONTO CITY CENTRE,7,
-79.39611111111111,43.6275,6158359,,,15.7,0,0,,,,0,,ON,5,,M,2017-07-05 00:00:00,,,23.4,,,,19.6,,1.6,,M,6158359.2017.7.5,2017,0,,TORONTO CITY CENTRE,7,
-79.39611111111111,43.6275,6158359,,,16.4,0,0,,,,0,,ON,6,,M,2017-07-06 00:00:00,,,28.5,,,,22.5,,4.5,,M,6158359.2017.7.6,2017,0,,TORONTO CITY CENTRE,7,
-79.39611111111111,43.6275,6158359,,,18.2,7,17,,,,41,,ON,7,,M,2017-07-07 00:00:00,,,26.5,,,,22.4,,4.4,,M,6158359.2017.7.7,2017,0,,TORONTO CITY CENTRE,7,
-79.39611111111111,43.6275,6158359,,,15.8,0,30,,,,50,,ON,8,,M,2017-07-08 00:00:00,,,24.6,,,,20.2,,2.2,,M,6158359.2017.7.8,2017,0,,TORONTO CITY CENTRE,7,
